"","ac1","ac2","ac3","ac4","ac5","ac6","ac7","ac8","ac9","ac10","ac11","ac12","ac13","ac14","ac15"
"17",0.984021360176704,0.946907157528039,0.891950743518852,0.826191795262076,0.752854900779326,0.674430269876047,0.593877238669746,0.512281166168277,0.433540913312005,0.360027654781462,0.292445060783795,0.23097214622136,0.175526070231632,0.127226502356701,0.0847360217599158
"18",0.970322133556172,0.894205567314543,0.778232471783132,0.63567095619022,0.4784941321776,0.317022783739003,0.159183232278317,0.00895177539510225,-0.126685184309024,-0.244907489018692,-0.341715820676341,-0.415391254946025,-0.46112508059079,-0.477757605898047,-0.466196425215847
"19",0.903962653923305,0.664380341332393,0.360871208341435,0.0779640243963896,-0.121011604299083,-0.204899012403386,-0.180955882545945,-0.0873455683669259,0.0386292621805856,0.15246238237116,0.221737515665368,0.23253475072818,0.200800848931101,0.143256416032189,0.0801282456090361
"20",0.981640833863109,0.931083240165551,0.855096603400046,0.763348655569161,0.664540976909334,0.566049818568295,0.473202054490739,0.388458251362987,0.312311055407891,0.243818044951268,0.181597879890848,0.124379689443654,0.0718739009629082,0.025089455088402,-0.0153768179962925
"21",0.962830926421095,0.857447306982628,0.700918197192108,0.516343189311433,0.326213321188997,0.148067808315928,-0.00821451460683101,-0.139282243102582,-0.246485840007598,-0.331808640360695,-0.398360058663266,-0.449775730129429,-0.489905765901593,-0.521249627662524,-0.543916112938536
"22",0.94537456810891,0.831905999532747,0.672207065623497,0.503748913625063,0.346235713780705,0.207402801988149,0.100427907427732,0.023342979664733,-0.0190197771781308,-0.0445248468020437,-0.0545700678367895,-0.0575679358900183,-0.0447357428160154,-0.0198589137928612,0.00955243276597145
"23",0.965617983660184,0.872538989717009,0.741019107814023,0.592846248696647,0.444258084360141,0.304461956453106,0.172455346739974,0.0461321532927349,-0.0741678607291525,-0.177790882153915,-0.250896517026457,-0.293947410939864,-0.314532386088371,-0.323994395776946,-0.332366804876716
"24",0.967244177416196,0.879100964625819,0.756237943483035,0.622167483604715,0.492805615289073,0.376866102100995,0.275515130275544,0.186811668108483,0.108425266073269,0.0378578589047169,-0.02682897749021,-0.0876099824522562,-0.145511044124089,-0.200964585945132,-0.252990311428606
"25",0.899633994833919,0.639153229073074,0.30837620642533,0.00285291820460004,-0.213004631066921,-0.323067753443762,-0.341058586149785,-0.297401508805277,-0.223585224160119,-0.143536570652421,-0.0705556062681179,-0.0138351471218565,0.0185308588826973,0.0219969674959637,0.000981708303706312
"26",0.96860503601773,0.916059988675494,0.845512917434071,0.769021478596849,0.69615356355257,0.626836188886706,0.565159760875483,0.501454901839162,0.4460614932219,0.393919055777343,0.34290749948621,0.286404328401385,0.228938223240774,0.171993824105272,0.117645988138396
"27",0.9399119818708,0.819795149207006,0.684585812862958,0.571642011772719,0.501620800570768,0.471726581017446,0.458764270424257,0.435712911649027,0.416021050850569,0.399294309670616,0.387564816815932,0.37880429336197,0.37599737623084,0.36208962149164,0.323732236216094
"28",0.956033619731047,0.832080879857712,0.648687503457985,0.43419236710326,0.216923949187242,0.0186880138026274,-0.147027323357042,-0.275721222294183,-0.369841433482977,-0.435888160866177,-0.480578849548044,-0.509485277041241,-0.526648342876746,-0.534814263661397,-0.535107635193578
"29",0.961149709241132,0.874867039460359,0.767850126979413,0.665421675473704,0.577182769189403,0.501441435688122,0.436550955010204,0.377647907689678,0.324380673493636,0.275490280427647,0.230789444633161,0.191197762176674,0.158261330367833,0.126628443394919,0.0919360905023773
"30",0.968306271137446,0.908242881416877,0.83507062546843,0.766177633785454,0.707782658791849,0.659953065401488,0.62704101095748,0.602965042961352,0.584103253809092,0.562360046129241,0.536863738108996,0.507021458146323,0.483115011550752,0.45523296204096,0.420956391606342
"31",0.968387295965746,0.881779973693639,0.756560871306077,0.615309677785671,0.478747285928432,0.362901821006021,0.276970629059713,0.223451585841661,0.199497961068297,0.198066846839668,0.21015186230573,0.226260758933351,0.238237022533842,0.240940789609827,0.232121898243669
"32",0.973054716844716,0.911609363981422,0.821172534240288,0.712311201028899,0.593924037303899,0.471860659661165,0.355992729134962,0.246824922788327,0.152002156308842,0.0753127753737049,0.0162108112103872,-0.0260444574771309,-0.0542651574141884,-0.069472201364911,-0.0770847780673745
"33",0.935951981396029,0.769655422307997,0.546147567504944,0.314535941429243,0.112761107975739,-0.0397527814126339,-0.135952436635495,-0.186997320407452,-0.198269360291043,-0.1774746023407,-0.126866574347979,-0.0472908250534943,0.0642256773970814,0.195803346314072,0.323714232362349
"34",0.926978858514973,0.754269021793458,0.53190278038445,0.31796788808595,0.14531785258279,0.0221554893176299,-0.050050064072126,-0.079746345600535,-0.0684734204795731,-0.0209816711523767,0.0542812212054898,0.145984699459221,0.234374559528857,0.295504868474696,0.31529599023163
"35",0.962312833636446,0.885448302567275,0.801149680741658,0.738460742956161,0.699244897634281,0.672367192012459,0.642167186499926,0.595648282472035,0.543263510649476,0.493153689547101,0.453610266368338,0.424386469363809,0.404680744590305,0.385519385865899,0.35684154818833
"36",0.959654379482609,0.892371736809496,0.802610567865237,0.728337997796805,0.675947908629531,0.636082706545177,0.60885398911912,0.582185708379908,0.552859693168171,0.521991772340125,0.489001258472222,0.458743521121568,0.425409827199718,0.392339755734351,0.361406727342981
"37",0.88352688705578,0.638845281057468,0.402272301366527,0.215261097555611,0.110624032419187,0.124672096010934,0.176710262937669,0.178981342966228,0.179037117158407,0.212099159243579,0.231606616222046,0.230491429261207,0.256067959195058,0.264568360310286,0.209104569609254
"38",0.984279703149403,0.950899322244266,0.905453067752379,0.852165250060508,0.793172226318502,0.726613611354918,0.651488900547883,0.562758406543213,0.469077227695623,0.373488937311786,0.274458020850823,0.174998460179493,0.0836784880934037,-0.000352803637176508,-0.0783664846686793
"39",0.940722531644941,0.789588931907626,0.593557139641274,0.396037902077467,0.221523427181372,0.0818335497522337,-0.0196384542683134,-0.0819280334686321,-0.0961900376739543,-0.0724568205735869,-0.0258405048422031,0.0306978473399548,0.0934088546462274,0.149995538481346,0.183269765203801
"40",0.985485130960705,0.94897159249971,0.897250726614878,0.837882305286563,0.774491279553322,0.709824687160199,0.645654234984569,0.582791782465812,0.523979045858552,0.468841238663408,0.417231517246167,0.368883251453784,0.324055317587504,0.283189102884516,0.245932740762059
"41",0.926469338402652,0.742131625833084,0.51251111621942,0.31098391960775,0.178052129230449,0.11385639231226,0.0968829542097101,0.096905124358103,0.111256653560119,0.137616193048029,0.178772360940725,0.23391903975782,0.297709981650834,0.356345539898482,0.385429603239892
"42",0.9716040056809,0.906736067180201,0.817722635007804,0.721204820337201,0.63086491429558,0.557672949227216,0.502825583979273,0.45814017223418,0.43105647561127,0.417647273747238,0.41426974852889,0.421733277150137,0.435159326998813,0.447085893450722,0.446576457455728
"43",0.83230590169423,0.403448589726529,-0.100623451623052,-0.491510309283403,-0.659246856355699,-0.579766243881658,-0.309167286757564,0.0329925347348328,0.312953344785955,0.452513199079093,0.425901055302213,0.26547963546119,0.0543591495429829,-0.132724546711417,-0.262630159894349
"44",0.910981523397161,0.676280746328352,0.359032285950449,0.0265677711220524,-0.26632272481749,-0.485614217618925,-0.613377425104036,-0.644455849135691,-0.578583125785295,-0.427259265038931,-0.209318420047838,0.0562859834033846,0.336085735069684,0.576550383071914,0.725152657747265
"45",0.963425763325091,0.893750547266588,0.794991125285046,0.694977959613323,0.601412316235335,0.528694546348068,0.472956890762668,0.409238105549268,0.35562795425879,0.304177018100601,0.259246247354485,0.212291262323752,0.182521074909401,0.155826027765722,0.119928075320706
"46",0.951041739520152,0.834338263223494,0.665879534846513,0.475498136525939,0.281992418206295,0.0980083822072119,-0.0712801887896736,-0.224547248064605,-0.341899832061503,-0.412898459535213,-0.427783887346905,-0.38378992818692,-0.288732392989015,-0.156149788410751,-0.0117704042787973
"47",0.930444707581802,0.747786930835204,0.498431215877595,0.233741155763043,-0.00497591342355864,-0.19145762860644,-0.314744356351375,-0.374294470657406,-0.368798789332476,-0.303469247425561,-0.187657865775078,-0.0364984370245936,0.13408480418397,0.30022943667703,0.438173773875146
"48",0.969823099098278,0.90242616084619,0.810484103797971,0.712547559766034,0.619704614510148,0.536817137484569,0.460874292241668,0.385319428922624,0.31712161401169,0.258766179623426,0.215888748587264,0.192062011700911,0.189881255422215,0.203641981388517,0.221811985135493
"49",0.915419483166951,0.725884143974128,0.487147927705209,0.261567641435265,0.0797289570289079,-0.0569984679519335,-0.147972753282893,-0.193402750941671,-0.18799096410314,-0.128485257962912,-0.026049992297251,0.0924938129009763,0.206825106022693,0.298992845201878,0.356350949392373
"50",0.952333482437578,0.838867777954408,0.68629511290341,0.534445328608459,0.404700897132771,0.308190982927533,0.244145480277821,0.208288392889054,0.19385989947116,0.184505996664859,0.170677022563114,0.145803096224272,0.105815292107114,0.0544457087404502,-0.00238752263822664
"51",0.925608946232807,0.757302788625593,0.564428137099337,0.415037768226829,0.342575798280064,0.348590212466292,0.400110978462493,0.449958945693909,0.472473054259673,0.458084045250614,0.417155052089425,0.374421136403257,0.357608266098443,0.373766401853035,0.406672566893002
"52",0.959477185018506,0.887980312285468,0.79750090960908,0.719231727691234,0.661261079890088,0.607581219052769,0.56606406168565,0.524901452836776,0.488093354032275,0.452586641428515,0.420922995609242,0.394304896836821,0.367891338347169,0.344833758504714,0.326924248787819
"53",0.91793698820643,0.706567775184134,0.44109000297235,0.201912115954857,0.0376607301742485,-0.0382022415064098,-0.0354586878392357,0.0236834462315299,0.111471276328544,0.201031213485122,0.269343178502342,0.298821645887026,0.279923605659288,0.218747762806341,0.13464880677064
"54",0.99568609061296,0.984685708844123,0.968287244798828,0.947827962808902,0.924726766635705,0.900297183025098,0.87559673478393,0.851280720663696,0.828351957944356,0.80713825014137,0.787689712289238,0.770136231306293,0.755202605232564,0.742178349886984,0.730586810238445
"55",0.97216308660732,0.905142707829182,0.812968590913068,0.708639685593827,0.605630225242477,0.512223344464716,0.430793765379089,0.357444911108279,0.2919158905105,0.231815153159201,0.17554877476667,0.120786088778843,0.0658595690456601,0.00964227004265946,-0.0518424650855596
"56",0.940479369197836,0.80379207961357,0.658969983395546,0.559353486996382,0.50893323434539,0.48203218849738,0.448144820182118,0.398418791353743,0.34972290381635,0.323680407092525,0.32726072470378,0.355556716974219,0.397017887747968,0.435652986289874,0.461658456901884
"57",0.924457003448683,0.756429867558518,0.568775004340836,0.416333932319074,0.30461259060172,0.218390565066409,0.156600638510616,0.129193410226553,0.135213100994853,0.159088591926757,0.177519039138158,0.184949746186544,0.19108292202202,0.197590417466114,0.198431135717038
"58",0.942544146560555,0.812253300902441,0.642019683416963,0.46425264533248,0.297138523370749,0.151924810620933,0.029303263452875,-0.0762688441779642,-0.141557050012647,-0.168183580835517,-0.168270282596339,-0.15244988956618,-0.124542629271866,-0.0934431386424679,-0.0676679143067214
"59",0.929413035598047,0.753964997659241,0.551645125644364,0.392329587608283,0.30092707024481,0.260990089138565,0.244953014907112,0.234905140692722,0.223813299171259,0.207430236104436,0.180976048389978,0.14112837609864,0.0958476904408734,0.0596784573333954,0.0442109753109684
"60",0.959793654333846,0.866374394327022,0.741979918199094,0.609550653193143,0.488444331494942,0.388668767438948,0.316215136510247,0.263479600498125,0.227283909405801,0.206298656272183,0.19500662226886,0.188843315476913,0.185885435143021,0.172129721617845,0.133694715272502
"61",0.983965147423672,0.947100698278143,0.891040238387676,0.822705326579181,0.743524578299617,0.656734740088866,0.567793311689351,0.480107334344071,0.39629120657485,0.316993333598831,0.238955540873627,0.168157756550962,0.106188717891204,0.058988832325403,0.0253220817383613
"62",0.991710020673529,0.971448224354272,0.942393616730321,0.909394037169526,0.874862610814822,0.840671608371536,0.807094329504366,0.774296106932491,0.744606916651549,0.718157140094417,0.695507899156055,0.674172286104392,0.653469254326474,0.632206138280977,0.609914140560488
"63",0.896878151950681,0.646489114966128,0.329381096990304,0.0123676247421396,-0.23712896889742,-0.363800430836919,-0.360812100648624,-0.251542246558908,-0.0724462784038686,0.125475652048752,0.270957565801255,0.32354388722919,0.282456819275087,0.156946813857731,-0.0287656688309157
"64",0.921960487029095,0.752273986836278,0.541728619302797,0.351347540355718,0.213006768377779,0.128302854401836,0.0838492901803771,0.0487543325691484,0.0155680373125246,-0.022561204584004,-0.0581873058615977,-0.0825579149683053,-0.0889862426652965,-0.0751095939138055,-0.0620721060187668
"65",0.867445355949287,0.610610792825694,0.346880536837189,0.187658888060869,0.150039361811859,0.181153531846051,0.209983359585583,0.178084739523731,0.112047170943095,0.0415574499820044,0.0186582184926773,0.0509231932501453,0.130870866410537,0.184096640709567,0.157597862536174
"66",0.961106923827,0.851458818059334,0.686942907590019,0.488285380870913,0.27617606320761,0.0687896510215477,-0.119570578181462,-0.279958499881111,-0.408063328142256,-0.502733449556029,-0.564454160395719,-0.595038740563837,-0.598439272196919,-0.580824994996122,-0.549403243494367
"67",0.923273004367913,0.731666818134717,0.497588141381151,0.286335641750235,0.123770970279855,0.00419842475608369,-0.0896585297948452,-0.159763543837511,-0.182753048182385,-0.136995977241205,-0.0230087481324772,0.129297076061268,0.273011068492269,0.364870550756885,0.383397766789731
"68",0.987990762352365,0.961509890113925,0.926189523978419,0.890865973113759,0.860427258667697,0.835777149604062,0.818342270365642,0.804918662130033,0.792171882703833,0.777339272646703,0.758959325535424,0.738389981040823,0.716367523309664,0.694833436014837,0.673918142070198
"69",0.960131563174352,0.860321119309427,0.743198727416531,0.649033107906393,0.598156360887428,0.588141361913013,0.602864168436992,0.622258191116101,0.630821129241874,0.623325340420187,0.602184892304642,0.570673884860055,0.534320145998707,0.506248732547455,0.494140623864133
"70",0.994818812360107,0.980359102162883,0.957005252076386,0.925473782782879,0.886143026123958,0.839867086031528,0.787254963554221,0.729107430029841,0.666101086084166,0.598692160341415,0.526536773205642,0.449640939850893,0.368882256564086,0.285604805021197,0.202756911535638
"71",0.932245509389785,0.74717277918147,0.48480199694801,0.194520737111649,-0.0839314699217737,-0.326786621288992,-0.517607878322845,-0.643614341287974,-0.693491537292753,-0.666028739592962,-0.566245058439901,-0.402739608046701,-0.186806641264279,0.0616816235643874,0.313293907044808
"72",0.927951285939613,0.778940721063521,0.586632377577864,0.407492885572573,0.28041962279182,0.204324299275024,0.189444333697393,0.212515683748381,0.252360757220294,0.288155812580161,0.306253486140906,0.306741472932174,0.286596685965945,0.250602626631744,0.211194645777502
"73",0.845900755715137,0.498543312700147,0.117198613310611,-0.220233079550473,-0.396336899871052,-0.309792143511076,-0.062629952390053,0.183402813999112,0.383603985391497,0.477835496806656,0.372659636852689,0.135827288437259,-0.0697806045037722,-0.199978124691708,-0.245459099663182
"74",0.935561907562272,0.76774894388765,0.545077363161393,0.319559073625814,0.12856155468972,-0.00974126083796957,-0.0946452146327111,-0.137257730676914,-0.139198416162261,-0.103217494446243,-0.0291695859615652,0.0785476214889007,0.208510323362462,0.339332051764354,0.443701476141932
"75",0.925267589072454,0.776997207688642,0.593959497822463,0.424337548007302,0.26654090002016,0.121977615661033,0.00555261972517488,-0.0805593443397912,-0.138802272890418,-0.179298402261025,-0.201349978824226,-0.197397675766816,-0.15828099234185,-0.103449668603011,-0.0479039214769155
"76",0.989002459551803,0.959400296327995,0.912971381782349,0.85303682291118,0.783602661261522,0.708116694053598,0.630097713310709,0.551347264087623,0.474273838381391,0.400654140129535,0.331516667745871,0.268836273016934,0.213180661252298,0.165176887190588,0.124682669493211
"77",0.921584851148063,0.704264870420098,0.39406033321901,0.0505043295518261,-0.270607422377882,-0.526022890995441,-0.683936249025169,-0.725738011024231,-0.648918549612016,-0.47291914664528,-0.233854205987447,0.027290921412217,0.275898900952361,0.477305726754422,0.600210001315194
"78",0.845320823794154,0.471961433245132,0.0479716979968092,-0.316035176586394,-0.527983526444566,-0.515978024898131,-0.318220949687039,-0.0568857038856975,0.207298178336653,0.421367018441512,0.497872100602569,0.412233075776486,0.223924802134716,-0.0169211548636744,-0.270200959070011
"79",0.906403683958227,0.660781373132444,0.333814632152503,-0.00262785219363704,-0.303319368463865,-0.543447696318107,-0.687140262851465,-0.684902964798387,-0.532827779329082,-0.278864354702357,0.021629461241718,0.31612499435761,0.553323224740852,0.692109427918133,0.710259810187652
"80",0.927761992096998,0.755837018461234,0.544918857138733,0.349827196782414,0.205077702146642,0.117850455665185,0.0802772914735245,0.0717677460088378,0.0826582603933042,0.094126365156973,0.102699881297996,0.119916006269054,0.150767288102148,0.192196008205911,0.227246072683652
"81",0.909838750035735,0.694716502160003,0.420468001541104,0.141186744180688,-0.090543402548779,-0.229142844272552,-0.263790136972759,-0.211821230948768,-0.0856660991112517,0.0849651245354607,0.253282413721169,0.377894303550898,0.431742935553513,0.386745312985629,0.243575448203693
"82",0.960257015378933,0.849936652256798,0.691379102340316,0.510239758002706,0.325701977359932,0.148432444940204,-0.0159575819073474,-0.163303807200038,-0.288529823682158,-0.386384293401155,-0.451433303029349,-0.484206648360215,-0.493439672583902,-0.489632152103973,-0.475379875011295
"83",0.920122028612965,0.717440585688655,0.466976330379175,0.239661192413419,0.0692493853454385,-0.0458459898925042,-0.121389761750807,-0.172269238880224,-0.209320511440116,-0.240107385389864,-0.271872018996165,-0.307700326595578,-0.343579385120762,-0.372169889760773,-0.38462373771048
"84",0.967985363974287,0.899250200453735,0.803207979148479,0.689414604531468,0.578473258598483,0.47058591289686,0.366964774705237,0.263509717768357,0.162133030965321,0.0653737690682469,-0.0280920227162844,-0.113245441019391,-0.188032898128286,-0.250267332061394,-0.300496442188062
"85",0.951789245948456,0.837700299223802,0.701801392019014,0.580791857245399,0.493162458855061,0.443234640582607,0.432936671584313,0.454386024060018,0.484250852155832,0.502102014937634,0.501442897032792,0.488862248658252,0.473130896285274,0.458008526628849,0.442938585657116
"86",0.949345690822635,0.842349227848766,0.708698733290852,0.587911980228522,0.493492558070914,0.423424456693089,0.370999835949253,0.331480076942653,0.311112883337943,0.315209155279467,0.33612412804246,0.363933318372723,0.384198679650028,0.395844711714186,0.395668785525012
"87",0.939367395047369,0.773041650621482,0.545510596967987,0.320384545798851,0.155640099155501,0.0763959477288316,0.0788064292611984,0.135786031870444,0.208915679774452,0.262560321450635,0.274287376840426,0.238235592161723,0.164093959619837,0.0698416499304612,-0.023922802762281
"88",0.957728661996573,0.860616607156334,0.752233347373908,0.668981002280104,0.617388792129461,0.587000500142948,0.557680946331263,0.520209132710773,0.486788918765615,0.470952933717605,0.474441928522521,0.486819876358537,0.497774074171434,0.494632420311534,0.473529713008309
"89",0.978624725284856,0.935494026335585,0.876891476775938,0.812427701765303,0.743253348825942,0.666115176170915,0.583357918931895,0.49520175192919,0.40815071432516,0.315670545249175,0.218618360589916,0.119942271203322,0.0310802674388043,-0.0435422024959381,-0.113335770943242
"90",0.927520000620278,0.726682285134964,0.434868717124954,0.101699546699179,-0.223763492499997,-0.501109052018926,-0.701570181758241,-0.807998023724875,-0.811814900217806,-0.71608906131883,-0.532293336027638,-0.277882466372425,0.0214445085806439,0.325694695113096,0.591121094111251
"91",0.962703313233984,0.874246361663124,0.749990679057768,0.615089836282965,0.487897445403629,0.380754271912658,0.301888834530368,0.24731368894396,0.220805125203212,0.215722031540409,0.223718603102748,0.236445089720263,0.249993397503949,0.254782736363395,0.24210156528684
"92",0.918517710262426,0.69670425518258,0.38560361245634,0.0441971911341885,-0.273637480002116,-0.528815652131722,-0.700074541391215,-0.781478463132642,-0.772075579161803,-0.674545860426932,-0.496550837696797,-0.253024824467547,0.0311230067742718,0.320324276975283,0.570974440928266
"93",0.982481335614301,0.950047011049885,0.904499357340909,0.859913597383818,0.817087800917994,0.772863397469512,0.725874278385594,0.669554983628248,0.612076233170997,0.551392231239373,0.496517671565913,0.443158048052272,0.395105899513611,0.347752882847213,0.297610777043662
"94",0.878483674159039,0.601966873235875,0.285065242907539,0.0367449902464722,-0.103909992039297,-0.164654189791176,-0.195367313133644,-0.228084578664104,-0.251685245699977,-0.23434823362934,-0.156012770528431,-0.0159298629392989,0.158799838420667,0.319724797551168,0.41759889582248
"95",0.962789513412739,0.879749809980911,0.766116244995242,0.643547882323873,0.522961759408269,0.408379789105467,0.304860632576546,0.210512825834319,0.132598278898838,0.0658176787168579,0.00816108996916347,-0.049368007193947,-0.105684457339822,-0.157928286184077,-0.202334841652714
"96",0.96296654195603,0.874860014321478,0.747250300210783,0.60296761833231,0.455783133426841,0.318588401569358,0.19877223645104,0.0986490512731308,0.0152315472855477,-0.0518687004241265,-0.10377828758583,-0.139511983359216,-0.160378015408166,-0.163746218825608,-0.153960786328126
"97",0.926614508798979,0.743664148165003,0.504288316557267,0.255025470645767,0.0352865845403833,-0.121842827464745,-0.20329273790067,-0.208237070143479,-0.133438414142848,-0.00115378990278956,0.147467175477213,0.27629475034444,0.36457978443803,0.394040334194708,0.357587667108088
"98",0.952726944545519,0.839490699238881,0.688038370690109,0.536121215566013,0.410064664113131,0.324584545808212,0.283735943365066,0.277730034743702,0.291230698313497,0.307284273221796,0.313190103977331,0.305142979706274,0.283120737242106,0.254090046892143,0.229538832191646
"99",0.929053288028667,0.754200457988263,0.529778423324675,0.312327018823602,0.134721193009085,0.00660112528071376,-0.0673977869844887,-0.0872138936321922,-0.0546678015223717,0.0154946987688908,0.102333655858451,0.185004603420464,0.257582132877487,0.318818689433162,0.366410295768571
"100",0.918890369455571,0.704492863615414,0.413288939295759,0.108610926747698,-0.162062442964424,-0.373414336381521,-0.515355684979808,-0.585398105887202,-0.577782326665563,-0.495259978764056,-0.348938809811682,-0.154035534797481,0.0694300633924583,0.290421521406517,0.470740659737586
"101",0.952861399765542,0.819797676604696,0.623201328946076,0.392033087910206,0.154796623239379,-0.0660949312580514,-0.256590821739716,-0.408989016384177,-0.52124409534462,-0.595936471850437,-0.639160743539693,-0.65762432333409,-0.656336626534886,-0.637258543609779,-0.598849076213302
"102",0.915064044377706,0.722201157234188,0.501148458897055,0.320054151366767,0.204572530408549,0.153194262363319,0.150040466485974,0.172751911296313,0.207295483476835,0.238449380282094,0.253346055643529,0.248074409163887,0.234056159541897,0.210308393691044,0.179055162363374
"103",0.889866389997524,0.613761778042186,0.269672759918898,-0.0492977812758753,-0.265586605538053,-0.33953409206974,-0.284149915795761,-0.141282232175922,0.0402120535293833,0.204631068409542,0.307934496441533,0.32957314029393,0.276150483676629,0.167798878780252,0.0330208939038622
"104",0.99072684627612,0.965152283928269,0.927796589557566,0.884183478623724,0.83935414215587,0.79704379041626,0.75949623407206,0.727576254828076,0.700877671421569,0.678465506316264,0.659015862830956,0.641171742202323,0.623831092234127,0.605907172874014,0.586859035291611
"105",0.94322788359936,0.818606278202452,0.674946815288123,0.560576391575881,0.480839718781344,0.420639602712796,0.363084958745698,0.308171264886629,0.275790257899825,0.277104243352064,0.305233964530706,0.343117508661364,0.377832178571962,0.39709318768951,0.394235364821593
"106",0.968586939857931,0.890012314406183,0.797419529117292,0.722477998762609,0.68159954622835,0.672839210402688,0.682810017567634,0.694767329670801,0.696743608880286,0.686412367414022,0.670422249416512,0.659839409246211,0.661060054714313,0.672088259300405,0.682330653408658
"107",0.940566042929818,0.865935021730475,0.761313655185093,0.657561284225436,0.566323304159484,0.486711471144511,0.422534558070271,0.354998829191238,0.3031461510406,0.248570960359176,0.210574219531554,0.173575969265609,0.153721499429224,0.132533795772068,0.0970288028285682
"108",0.935957372918322,0.758277472310016,0.502548748103527,0.219500804282447,-0.0388890025144102,-0.238858504318204,-0.367089301807168,-0.422747510376309,-0.401517965501133,-0.312061986884503,-0.173215330433312,-0.00100916555074764,0.187994997648381,0.369468985132451,0.518669927392249
